,inaction,disengage,engage
0,1.0,0.0,0.0
1,2.0,0.0,0.0
2,3.0,0.0,0.0
3,3.0,1.0,0.0
4,3.0,2.0,0.0
5,3.0,3.0,0.0
6,3.0,3.0,1.0
7,3.0,3.0,2.0
8,3.0,3.0,3.0
9,3.0,3.0,4.0
10,3.0,3.0,5.0
11,3.0,3.0,6.0
12,3.0,4.0,6.0
13,3.0,5.0,6.0
14,3.0,6.0,6.0
15,4.0,6.0,6.0
16,5.0,6.0,6.0
17,6.0,6.0,6.0
18,6.0,6.0,7.0
19,6.0,6.0,8.0
20,6.0,6.0,9.0
21,6.0,6.0,10.0
22,6.0,6.0,11.0
23,6.0,6.0,12.0
24,7.0,6.0,12.0
25,8.0,6.0,12.0
26,9.0,6.0,12.0
27,9.0,7.0,12.0
28,9.0,8.0,12.0
29,9.0,9.0,12.0
30,9.0,9.0,13.0
31,9.0,9.0,14.0
32,9.0,9.0,15.0
33,9.0,9.0,16.0
34,9.0,9.0,17.0
35,9.0,9.0,18.0
36,10.0,9.0,18.0
37,11.0,9.0,18.0
38,12.0,9.0,18.0
39,13.0,9.0,18.0
40,14.0,9.0,18.0
41,15.0,9.0,18.0
42,15.0,10.0,18.0
43,15.0,11.0,18.0
44,15.0,12.0,18.0
45,15.0,12.0,19.0
46,15.0,12.0,20.0
47,15.0,12.0,21.0
48,15.0,13.0,21.0
49,15.0,14.0,21.0
50,15.0,15.0,21.0
51,15.0,15.0,22.0
52,15.0,15.0,23.0
53,15.0,15.0,24.0
54,15.0,15.0,25.0
55,15.0,15.0,26.0
56,15.0,15.0,27.0
57,16.0,15.0,27.0
58,17.0,15.0,27.0
59,18.0,15.0,27.0
60,18.0,15.0,28.0
61,18.0,15.0,29.0
62,18.0,15.0,30.0
63,18.0,16.0,30.0
64,18.0,17.0,30.0
65,18.0,18.0,30.0
66,18.0,18.0,31.0
67,18.0,18.0,32.0
68,18.0,18.0,33.0
69,19.0,18.0,33.0
70,20.0,18.0,33.0
71,21.0,18.0,33.0
72,21.0,19.0,33.0
73,21.0,20.0,33.0
74,21.0,21.0,33.0
75,21.0,21.0,34.0
76,21.0,21.0,35.0
77,21.0,21.0,36.0
78,21.0,21.0,37.0
79,21.0,21.0,38.0
80,21.0,21.0,39.0
81,22.0,21.0,39.0
82,23.0,21.0,39.0
83,24.0,21.0,39.0
84,24.0,22.0,39.0
85,24.0,23.0,39.0
86,24.0,24.0,39.0
87,25.0,24.0,39.0
88,26.0,24.0,39.0
89,27.0,24.0,39.0
90,27.0,24.0,40.0
91,27.0,24.0,41.0
92,27.0,24.0,42.0
93,27.0,24.0,43.0
94,27.0,24.0,44.0
