,inaction,disengage,engage
0,0.0,0.0,-5.0
1,0.0,0.0,-5.333333333333333
2,0.0,0.0,-5.0
3,0.0,0.0,-5.8
4,0.0,0.0,-5.666666666666667
5,0.0,0.0,-5.285714285714286
6,0.0,0.0,-5.75
7,0.0,0.0,-5.666666666666667
8,0.0,0.0,-5.4
9,0.0,0.0,-5.7272727272727275
10,0.0,0.0,-5.666666666666667
11,0.0,0.0,-5.461538461538462
12,0.0,-5.0,-5.461538461538462
13,0.0,-5.0,-5.461538461538462
14,0.0,-5.0,-5.461538461538462
15,0.0,-5.5,-5.461538461538462
16,0.0,-4.8,-5.461538461538462
17,0.0,-4.8,-5.461538461538462
18,-3.5,-4.8,-5.461538461538462
19,-4.666666666666667,-4.8,-5.461538461538462
20,-5.25,-4.8,-5.461538461538462
21,-5.25,-4.8,-5.714285714285714
22,-5.25,-4.8,-5.666666666666667
23,-5.25,-4.8,-5.5
24,-6.2,-4.8,-5.5
25,-6.833333333333333,-4.8,-5.5
26,-7.285714285714286,-4.8,-5.5
27,-7.285714285714286,-5.666666666666667,-5.5
28,-7.285714285714286,-5.571428571428571,-5.5
29,-7.285714285714286,-5.571428571428571,-5.5
30,-7.285714285714286,-5.571428571428571,-5.705882352941177
31,-7.285714285714286,-5.571428571428571,-5.666666666666667
32,-7.285714285714286,-5.571428571428571,-5.526315789473684
33,-7.285714285714286,-5.571428571428571,-5.6
34,-7.285714285714286,-5.571428571428571,-5.476190476190476
35,-7.285714285714286,-5.571428571428571,-5.2727272727272725
36,-7.25,-5.571428571428571,-5.2727272727272725
37,-7.222222222222222,-5.571428571428571,-5.2727272727272725
38,-7.2,-5.571428571428571,-5.2727272727272725
39,-7.2,-5.75,-5.2727272727272725
40,-7.2,-5.333333333333333,-5.2727272727272725
41,-7.2,-5.333333333333333,-5.2727272727272725
42,-7.181818181818182,-5.333333333333333,-5.2727272727272725
43,-7.166666666666667,-5.333333333333333,-5.2727272727272725
44,-7.153846153846154,-5.333333333333333,-5.2727272727272725
